PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
0,30000,1740637658.2112103,39.775,60,6.276373999999805,100.0,3.0,210,39.697265625,139.16015625
0,30000,1740637659.2793398,40.756,60,6.32086699999968,100.0,3.0,210,42.724609375,139.111328125
0,30000,1740637660.347751,40.787,60,6.361275999999862,100.0,3.0,210,46.38671875,139.794921875
0,30000,1740637661.4169364,40.779,60,6.405413999999837,100.0,3.0,210,44.82421875,138.720703125
0,30000,1740637662.4858553,40.811,60,6.449944999999843,100.0,3.0,210,47.65625,139.16015625
0,30000,1740637663.554801,40.867,60,6.4942229999996925,100.0,3.0,210,43.1640625,138.8671875
0,30000,1740637664.622736,40.85,60,6.534880999999814,100.0,3.0,210,46.142578125,138.720703125
0,30000,1740637665.6907918,40.836,60,6.579217999999855,100.0,3.0,210,44.482421875,139.16015625
0,30000,1740637666.7588587,40.804,60,6.623919999999771,100.0,3.0,210,46.2890625,139.306640625
0,30000,1740637667.8270152,40.835,60,6.664410999999745,100.0,3.0,210,45.8984375,138.818359375
0,30000,1740637668.8950305,38.83,60,6.7069129999997585,100.0,3.0,210,41.357421875,138.8671875
0,30000,1740637669.9638166,40.877,60,6.75150299999973,100.0,3.0,210,46.875,139.111328125
0,30000,1740637671.0329587,40.796,60,6.791748999999754,100.0,3.0,210,44.482421875,138.916015625
0,30000,1740637672.102026,40.748,60,6.836277999999766,100.0,3.0,210,47.607421875,138.427734375
0,30000,1740637673.166659,40.894,60,6.880601999999726,100.0,3.0,210,35.7421875,137.20703125
0,30000,1740637674.2326505,40.264,60,6.9206169999997655,100.0,3.0,210,40.33203125,139.111328125
0,30000,1740637675.3010747,40.844,60,6.965213999999833,100.0,3.0,210,46.58203125,140.380859375
0,30000,1740637676.368201,40.843,60,7.009470999999849,100.0,3.0,210,39.111328125,139.306640625
0,30000,1740637677.4368722,40.819,60,7.050048999999717,100.0,3.0,210,47.265625,138.232421875
0,30000,1740637678.5081818,40.782,60,7.094413999999688,100.0,3.0,210,45.703125,139.013671875
0,30000,1740637679.5745788,40.839,60,7.139112999999725,100.0,3.0,210,45.361328125,138.916015625
0,30000,1740637680.6436188,40.882,60,7.179496999999856,100.0,4.0,210,47.265625,139.111328125
0,30000,1740637681.7123063,40.972,60,7.220381999999745,100.0,4.0,210,43.45703125,138.76953125
0,30000,1740637682.780843,40.91,60,7.2649519999997665,100.0,3.0,210,47.0703125,139.111328125
0,30000,1740637683.8491435,40.92,60,7.309113999999681,100.0,3.0,210,41.357421875,138.0859375
0,30000,1740637684.917547,40.96,60,7.349858999999697,100.0,3.0,210,46.484375,139.208984375
0,30000,1740637685.9865198,40.938,60,7.394235999999864,100.0,3.0,210,42.3828125,138.330078125
0,30000,1740637687.0549967,40.931,60,7.4389579999997295,100.0,3.0,210,46.240234375,139.0625
0,30000,1740637688.1234603,40.857,59,7.479364999999689,100.0,3.0,210,45.60546875,138.76953125
0,30000,1740637689.1847785,40.742,60,7.523964999999862,100.0,3.0,210,32.32421875,138.818359375
0,30000,1740637690.252488,44.351,59,7.572806999999784,100.0,27.0,210,45.361328125,141.845703125
0,30000,1740637691.319261,46.211,59,7.618818999999803,100.0,23.0,210,40.869140625,139.453125
0,30000,1740637692.3895454,45.951,60,7.669675999999754,100.0,18.0,210,42.138671875,142.3828125
0,30000,1740637693.4551704,46.29,59,7.720246999999745,100.0,18.0,210,41.6015625,136.5234375
0,30000,1740637694.5208075,46.685,59,7.766022999999677,100.0,19.0,210,37.40234375,135.107421875
0,30000,1740637695.5867398,46.904,59,7.816677999999683,100.0,19.0,210,41.11328125,136.083984375
0,30000,1740637696.6537812,45.99,59,7.866587999999865,100.0,26.0,210,42.431640625,136.083984375
0,30000,1740637697.7186441,45.873,59,7.912134999999807,100.0,19.0,210,34.66796875,138.623046875
0,30000,1740637698.7874243,45.587,59,7.962575999999672,100.0,20.0,210,43.45703125,138.427734375
0,30000,1740637699.8564484,46.001,59,8.013133999999809,100.0,19.0,210,44.3359375,140.13671875
0,30000,1740637700.923667,46.448,60,8.058835999999701,100.0,19.0,210,38.720703125,137.890625
0,30000,1740637701.9887836,46.713,60,8.109032999999727,100.0,19.0,210,37.841796875,139.453125
0,30000,1740637703.0564978,45.566,59,8.15841999999975,100.0,22.0,210,42.333984375,136.962890625
0,30000,1740637704.1206942,45.454,59,8.203909999999723,100.0,20.0,210,36.083984375,138.76953125
0,30000,1740637705.1878083,45.552,59,8.254231999999774,100.0,17.0,210,42.7734375,137.255859375
0,30000,1740637706.262208,45.804,59,8.30451499999981,100.0,19.0,210,53.61328125,136.962890625
0,30000,1740637707.33042,46.615,60,8.350051999999778,100.0,19.0,210,42.7734375,141.552734375
0,30000,1740637708.398518,46.529,59,8.39954799999964,100.0,24.0,210,39.111328125,138.720703125
0,30000,1740637709.4676626,45.403,59,8.448952999999847,100.0,18.0,210,45.80078125,138.330078125
0,30000,1740637710.535239,45.385,60,8.493896999999833,100.0,19.0,210,41.943359375,138.330078125
0,30000,1740637711.603378,45.743,59,8.539546999999857,100.0,19.0,210,43.896484375,141.69921875
0,30000,1740637712.6746163,45.644,60,8.589716999999837,100.0,19.0,210,49.609375,136.42578125
0,30000,1740637713.7460542,46.495,60,8.639784999999847,100.0,19.0,210,49.951171875,136.962890625
0,30000,1740637714.8190782,42.733,60,8.682006999999658,100.0,4.0,210,51.85546875,137.841796875
0,30000,1740637715.8876486,42.126,60,8.727975999999671,100.0,4.0,210,46.38671875,139.013671875
0,30000,1740637716.9559283,42.154,60,8.77365699999973,100.0,4.0,210,41.552734375,138.623046875
0,30000,1740637718.024833,42.131,60,8.815476999999646,100.0,4.0,210,47.36328125,137.79296875
0,30000,1740637719.093898,42.122,60,8.861299999999801,100.0,4.0,210,45.60546875,138.76953125
0,30000,1740637720.1619287,42.104,60,8.907279999999673,100.0,4.0,210,45.703125,138.525390625
0,30000,1740637721.2223577,42.142,60,8.94888799999967,100.0,4.0,210,34.08203125,137.98828125
0,30000,1740637722.2877364,39.738,60,8.99194899999975,100.0,3.0,210,39.74609375,144.775390625
0,30000,1740637723.3569343,40.865,60,9.036034999999856,100.0,3.0,210,42.041015625,144.3359375
0,30000,1740637724.4253085,40.866,60,9.07650899999976,100.0,3.0,210,46.337890625,144.23828125
0,30000,1740637725.4943624,40.799,60,9.120788999999832,100.0,3.0,210,43.65234375,142.7734375
0,30000,1740637726.562279,40.852,60,9.165308999999752,100.0,3.0,210,45.849609375,142.578125
0,30000,1740637727.630657,40.875,60,9.209648999999672,100.0,3.0,210,48.291015625,138.37890625
0,30000,1740637728.699489,39.197,60,9.24863399999981,100.0,0.0,210,50.634765625,138.134765625
0,30000,1740637729.7686193,40.17,60,9.29286699999966,100.0,3.0,210,49.0234375,138.8671875
0,30000,1740637730.836968,40.794,60,9.337551999999732,100.0,3.0,210,45.80078125,139.2578125
0,30000,1740637731.9055078,40.76,60,9.377978999999641,100.0,3.0,210,47.16796875,139.208984375
0,30000,1740637732.974101,40.786,60,9.422646999999643,100.0,3.0,210,41.9921875,139.013671875
0,30000,1740637734.043175,40.71,60,9.46701599999983,100.0,3.0,210,46.337890625,139.35546875
0,30000,1740637735.1118279,40.711,60,9.507162999999764,100.0,3.0,210,45.263671875,139.111328125
0,30000,1740637736.180723,40.741,60,9.551634999999806,100.0,3.0,210,47.8515625,138.37890625
0,30000,1740637737.2574584,40.703,60,9.595744999999852,100.0,3.0,210,55.908203125,136.279296875
0,30000,1740637738.322958,39.792,60,9.634901999999784,100.0,3.0,210,40.771484375,138.8671875
0,30000,1740637739.390722,40.858,60,9.675678999999718,100.0,3.0,210,39.501953125,138.96484375
0,30000,1740637740.459342,40.884,60,9.72031899999979,100.0,4.0,210,46.533203125,138.96484375
0,30000,1740637741.5269835,40.998,60,9.76474499999972,100.0,4.0,210,40.52734375,139.208984375
0,30000,1740637742.5955143,40.97,60,9.805595999999696,100.0,4.0,210,45.80078125,138.720703125
0,30000,1740637743.664651,40.976,60,9.850125999999818,100.0,4.0,210,46.435546875,139.2578125
0,30000,1740637744.7337234,40.997,60,9.895013999999719,100.0,4.0,210,47.607421875,138.818359375
0,30000,1740637745.8024592,40.889,60,9.935513999999785,100.0,4.0,210,47.0703125,138.96484375
0,30000,1740637746.870858,40.966,60,9.980390999999827,100.0,3.0,210,43.798828125,139.306640625
0,30000,1740637747.9400115,40.97,60,10.025005999999848,100.0,4.0,210,47.802734375,138.818359375
0,30000,1740637749.0080526,40.99,60,10.065782999999783,100.0,4.0,210,41.455078125,139.013671875
0,30000,1740637750.0771377,40.936,60,10.11045299999978,100.0,4.0,210,47.119140625,139.2578125
0,30000,1740637751.1461647,40.958,60,10.154803999999785,100.0,4.0,210,44.82421875,138.427734375
0,30000,1740637752.214401,40.981,60,10.195426999999654,100.0,4.0,210,45.751953125,139.16015625
0,30000,1740637753.291921,40.92,60,10.239899999999807,100.0,3.0,210,55.908203125,136.71875
0,30000,1740637754.3583033,40.578,60,10.28387299999963,100.0,3.0,210,41.796875,138.720703125
0,30000,1740637755.4269342,40.78,60,10.328553999999713,100.0,3.0,210,42.822265625,139.013671875
0,30000,1740637756.4960005,40.117,60,10.368314999999711,100.0,2.0,210,47.75390625,139.306640625
0,30000,1740637757.5695488,40.729,60,10.412370999999666,100.0,3.0,210,51.416015625,134.765625
0,30000,1740637758.628815,44.657,59,10.461514999999736,100.0,17.0,210,33.837890625,138.232421875
0,30000,1740637759.6978898,46.566,60,10.507760999999846,100.0,19.0,210,43.1640625,139.013671875
0,30000,1740637760.7648318,46.38,60,10.558693999999832,100.0,14.000000000000002,210,42.529296875,139.990234375
0,30000,1740637761.8324456,46.471,60,10.609737999999652,100.0,24.0,210,42.7734375,137.548828125
0,30000,1740637762.8981907,46.652,60,10.655248999999685,100.0,26.0,210,37.890625,136.865234375
0,30000,1740637763.9653108,46.502,60,10.705598999999665,100.0,28.999999999999996,210,42.48046875,138.0859375
0,30000,1740637765.0325246,45.677,60,10.755616999999802,100.0,19.0,210,41.650390625,138.232421875
0,30000,1740637766.1010745,45.647,60,10.800758999999744,100.0,15.0,210,43.45703125,138.525390625
0,30000,1740637767.1679726,45.622,60,10.850554999999758,100.0,13.0,210,43.5546875,136.328125
0,30000,1740637768.2361884,45.979,60,10.900703999999678,100.0,26.0,210,37.98828125,137.158203125
0,30000,1740637769.2993686,46.051,60,10.94631299999969,100.0,28.999999999999996,210,37.98828125,134.1796875
0,30000,1740637770.3759046,45.758,60,10.995810999999776,100.0,26.0,210,55.95703125,139.990234375
0,30000,1740637771.446699,45.34,60,11.04567099999963,100.0,18.0,210,46.09375,140.52734375
0,30000,1740637772.514593,45.662,60,11.095192999999654,100.0,14.000000000000002,210,42.138671875,141.455078125
0,30000,1740637773.5810747,45.823,60,11.140905999999632,100.0,26.0,210,41.357421875,138.134765625
0,30000,1740637774.649112,45.96,60,11.190971999999647,100.0,28.000000000000004,210,42.919921875,140.771484375
0,30000,1740637775.7169967,46.058,60,11.240438999999697,100.0,28.000000000000004,210,41.69921875,139.697265625
0,30000,1740637776.7848988,45.434,60,11.286021999999775,100.0,19.0,210,43.9453125,138.18359375
0,30000,1740637777.853166,45.393,60,11.335495999999694,100.0,15.0,210,38.37890625,137.744140625
0,30000,1740637778.9194129,45.762,60,11.38558699999976,100.0,14.000000000000002,210,41.748046875,138.720703125
0,30000,1740637779.9891474,45.979,60,11.431095999999798,100.0,26.0,210,47.119140625,137.939453125
0,30000,1740637781.0573587,45.967,60,11.481584999999768,100.0,28.999999999999996,210,38.76953125,140.52734375
0,30000,1740637782.1263726,45.761,60,11.531037999999853,100.0,26.0,210,43.75,139.84375
0,30000,1740637783.1985066,42.484,60,11.572969999999714,100.0,4.0,210,49.658203125,138.525390625
0,30000,1740637784.2673714,42.09,60,11.618814999999813,100.0,4.0,210,47.265625,139.16015625
0,30000,1740637785.3443048,42.122,60,11.66493199999968,100.0,4.0,210,55.37109375,136.376953125
0,30000,1740637786.410195,38.811,60,11.70272299999965,100.0,3.0,210,37.451171875,139.306640625
0,30000,1740637787.4792266,40.964,60,11.74362499999961,100.0,3.0,210,47.314453125,139.794921875
0,30000,1740637788.547358,40.173,60,11.78726099999949,100.0,3.0,210,45.703125,142.236328125
0,30000,1740637789.6162198,40.861,60,11.832028999999466,100.0,3.0,210,43.701171875,144.873046875
0,30000,1740637790.685443,40.907,60,11.872651999999562,100.0,3.0,210,47.705078125,144.970703125
0,30000,1740637791.7529175,40.949,60,11.917512999999644,100.0,3.0,210,41.89453125,138.96484375
0,30000,1740637792.8232632,40.98,60,11.962221999999429,100.0,3.0,210,50.5859375,138.671875
