PID,PowerCap,Time,Power (W),Temperature (C),Energy (J),GPU Utilization (%),Memory Utilization (%),Frequency,PCIe TX (KB/s),PCIe RX (KB/s)
12.0,90000,1740641318.2384584,71.779,71,0.0747409999999035,100.0,2.0,1485,37.646484375,150.732421875
12.0,90000,1740641319.311983,90.226,71,0.1641779999999926,100.0,14.000000000000002,1215,56.396484375,149.4140625
12.0,90000,1740641320.3862016,90.183,71,0.2617519999998876,100.0,15.0,1140,47.216796875,146.6796875
12.0,90000,1740641321.4568243,89.988,71,0.3595339999999396,100.0,13.0,1125,57.861328125,147.509765625
12.0,90000,1740641322.527103,89.826,71,0.4577970000000277,100.0,14.000000000000002,1110,52.24609375,147.900390625
12.0,90000,1740641323.59838,89.594,73,0.5470029999999042,100.0,0.0,1425,56.689453125,149.609375
12.0,90000,1740641324.6703784,89.88,72,0.6454329999999118,100.0,13.0,1155,56.0546875,147.509765625
12.0,90000,1740641325.7453003,87.196,70,0.7396499999999833,100.0,88.0,1530,47.900390625,137.20703125
12.0,90000,1740641326.8081963,89.597,69,0.8280859999999848,100.0,88.0,1650,37.6953125,136.572265625
12.0,90000,1740641327.874308,89.844,71,0.925309999999854,100.0,91.0,1695,41.9921875,135.05859375
12.0,90000,1740641328.9396472,89.175,70,1.0232359999999971,100.0,92.0,1755,33.935546875,150.830078125
12.0,90000,1740641330.0008988,89.65,71,1.1118280000000595,100.0,89.0,1650,35.205078125,151.123046875
12.0,90000,1740641331.0638278,89.593,70,1.209086999999954,100.0,92.0,1035,40.91796875,161.767578125
12.0,90000,1740641332.136462,90.017,72,1.3069809999999509,100.0,16.0,1125,57.861328125,156.4453125
12.0,90000,1740641333.2088442,89.733,73,1.3959729999999126,100.0,17.0,1050,62.3046875,147.412109375
12.0,90000,1740641334.2814138,89.86,73,1.4932389999999032,100.0,17.0,1065,54.296875,148.388671875
12.0,90000,1740641335.3535852,89.743,73,1.590689999999995,100.0,16.0,1065,62.158203125,147.75390625
12.0,90000,1740641336.4239006,89.692,73,1.6889710000000375,100.0,16.0,1080,49.072265625,147.216796875
12.0,90000,1740641337.4944754,89.863,73,1.7781139999999596,100.0,16.0,1080,53.22265625,146.826171875
12.0,90000,1740641338.564087,89.912,73,1.876359999999977,100.0,16.0,1095,50.9765625,147.55859375
12.0,90000,1740641339.6349585,85.59,71,1.96898699999997,52.0,26.0,1560,49.267578125,137.01171875
12.0,90000,1740641340.7004173,89.531,71,2.057990000000018,100.0,86.0,1620,41.015625,139.6484375
12.0,90000,1740641341.7669084,89.671,71,2.155363999999963,100.0,87.0,1650,40.52734375,135.9375
12.0,90000,1740641342.8338273,89.551,72,2.252140000000054,100.0,88.0,1515,35.25390625,138.18359375
12.0,90000,1740641343.898519,89.519,72,2.3409679999999753,100.0,90.0,1635,40.234375,143.896484375
12.0,90000,1740641344.9604795,89.443,72,2.438329999999951,100.0,91.0,1830,35.15625,143.45703125
12.0,90000,1740641346.0354047,89.848,73,2.535617000000002,100.0,16.0,1065,59.9609375,147.314453125
12.0,90000,1740641347.1074204,89.816,73,2.624560999999858,100.0,16.0,1110,56.15234375,147.314453125
12.0,90000,1740641348.178697,89.724,74,2.722870000000057,100.0,17.0,1110,49.8046875,146.337890625
12.0,90000,1740641349.2521164,89.948,74,2.820502999999917,100.0,17.0,1110,58.349609375,147.0703125
12.0,90000,1740641350.326293,89.911,74,2.9186019999999644,100.0,16.0,1110,60.107421875,146.728515625
12.0,90000,1740641351.3985016,89.799,74,3.0079719999998815,100.0,17.0,1110,48.876953125,147.802734375
12.0,90000,1740641352.4709754,89.921,74,3.105575999999928,100.0,17.0,1095,55.95703125,147.021484375
12.0,90000,1740641353.5447,89.829,74,3.2036679999998796,100.0,16.0,1095,58.984375,146.923828125
12.0,90000,1740641354.6204314,88.578,72,3.3009259999998903,100.0,88.0,1320,53.515625,136.962890625
12.0,90000,1740641355.6980107,89.249,72,3.3893699999998717,100.0,91.0,1635,53.564453125,133.349609375
12.0,90000,1740641356.7641702,89.356,72,3.4861949999999524,100.0,88.0,1605,40.13671875,140.478515625
12.0,90000,1740641357.8425388,89.169,72,3.5839739999998983,100.0,89.0,1590,53.271484375,143.65234375
12.0,90000,1740641358.9260864,89.631,72,3.6821350000000166,100.0,88.0,1605,56.494140625,138.57421875
12.0,90000,1740641360.002361,90.573,74,3.772261999999955,100.0,16.0,1095,60.009765625,146.044921875
12.0,90000,1740641361.075147,89.826,74,3.870613999999932,100.0,17.0,1095,47.265625,147.119140625
12.0,90000,1740641362.1479454,89.825,74,3.968184999999949,100.0,17.0,1095,56.396484375,147.216796875
12.0,90000,1740641363.2205963,89.887,74,4.06633799999986,100.0,16.0,1095,57.568359375,146.826171875
12.0,90000,1740641364.29291,89.844,75,4.1557359999999335,100.0,17.0,1110,49.90234375,146.826171875
